iter	Passed	Remaining
4712	1039698	63312
4713	1039949	63094
4714	1040182	62874
4715	1040398	62653
4716	1040634	62433
4717	1040864	62213
4718	1041094	61993
4719	1041343	61774
4720	1041578	61554
4721	1041791	61333
4722	1042025	61113
4723	1042272	60894
4724	1042514	60675
4725	1042741	60455
4726	1042965	60234
4727	1043187	60014
4728	1043424	59794
4729	1043657	59574
4730	1043879	59353
4731	1044107	59133
4732	1044335	58913
4733	1044558	58692
4734	1044790	58472
4735	1045011	58252
4736	1045249	58032
4737	1045481	57812
4738	1045714	57592
4739	1045937	57372
4740	1046170	57152
4741	1046402	56932
4742	1046624	56711
4743	1046845	56490
4744	1047069	56270
4745	1047311	56050
4746	1047558	55831
4747	1047787	55611
4748	1048041	55392
4749	1048279	55172
4750	1048510	54952
4751	1048756	54733
4752	1049010	54514
4753	1049236	54293
4754	1049454	54072
4755	1049687	53852
4756	1049915	53632
4757	1050134	53411
4758	1050349	53190
4759	1050573	52970
4760	1050812	52750
4761	1051054	52530
4762	1051287	52310
4763	1051521	52090
4764	1051762	51870
4765	1051995	51650
4766	1052228	51430
4767	1052440	51209
4768	1052669	50989
4769	1052897	50768
4770	1053130	50548
4771	1053357	50328
4772	1053578	50107
4773	1053811	49887
4774	1054056	49667
4775	1054302	49448
4776	1054547	49228
4777	1054772	49007
4778	1055016	48788
4779	1055243	48567
4780	1055465	48346
4781	1055696	48126
4782	1055920	47906
4783	1056142	47685
4784	1056368	47464
4785	1056586	47243
4786	1056809	47023
4787	1057066	46804
4788	1057295	46583
4789	1057515	46362
4790	1057726	46141
4791	1057955	45921
4792	1058198	45701
4793	1058446	45481
4794	1058684	45261
4795	1058926	45041
4796	1059197	44823
4797	1059439	44603
4798	1059697	44384
4799	1059950	44164
4800	1060215	43945
4801	1060459	43725
4802	1060712	43506
4803	1060944	43285
4804	1061181	43065
4805	1061406	42844
4806	1061652	42625
4807	1061894	42405
4808	1062134	42184
4809	1062374	41964
4810	1062608	41744
4811	1062853	41524
4812	1063116	41305
4813	1063358	41085
4814	1063608	40865
4815	1063858	40645
4816	1064130	40426
4817	1064384	40207
4818	1064659	39988
4819	1064897	39767
4820	1065151	39548
4821	1065403	39328
4822	1065667	39109
4823	1065942	38890
4824	1066174	38669
4825	1066407	38449
4826	1066658	38229
4827	1066894	38008
4828	1067123	37787
4829	1067392	37568
4830	1067646	37348
4831	1067922	37129
4832	1068193	36910
4833	1068433	36690
4834	1068681	36470
4835	1068939	36250
4836	1069231	36031
4837	1069455	35810
4838	1069694	35590
4839	1069912	35369
4840	1070129	35147
4841	1070368	34927
4842	1070585	34706
4843	1070809	34485
4844	1071035	34264
4845	1071252	34043
4846	1071496	33822
4847	1071745	33602
4848	1071974	33381
4849	1072206	33161
4850	1072467	32941
4851	1072713	32720
4852	1072942	32500
4853	1073172	32279
4854	1073400	32058
4855	1073616	31837
4856	1073850	31616
4857	1074099	31396
4858	1074325	31175
4859	1074552	30954
4860	1074787	30733
4861	1075011	30512
4862	1075259	30292
4863	1075482	30071
4864	1075702	29849
4865	1075944	29629
4866	1076170	29408
4867	1076441	29188
4868	1076664	28967
4869	1076899	28746
4870	1077125	28525
4871	1077357	28304
4872	1077588	28084
4873	1077821	27863
4874	1078081	27643
4875	1078320	27422
4876	1078541	27201
4877	1078796	26980
4878	1079024	26759
4879	1079251	26538
4880	1079487	26318
4881	1079734	26097
4882	1079983	25877
4883	1080211	25656
4884	1080451	25435
4885	1080685	25214
4886	1080905	24993
4887	1081156	24772
4888	1081386	24551
4889	1081613	24330
4890	1081842	24109
4891	1082072	23888
4892	1082287	23667
4893	1082515	23446
4894	1082758	23225
4895	1082994	23004
4896	1083219	22783
4897	1083462	22562
4898	1083694	22341
4899	1083929	22121
4900	1084161	21900
4901	1084388	21678
4902	1084623	21457
4903	1084849	21236
4904	1085083	21015
4905	1085303	20794
4906	1085524	20573
4907	1085754	20352
4908	1085969	20131
4909	1086191	19909
4910	1086421	19688
4911	1086654	19467
4912	1086891	19246
4913	1087124	19025
4914	1087348	18804
4915	1087572	18583
4916	1087795	18362
4917	1088031	18141
4918	1088248	17919
4919	1088487	17698
4920	1088715	17477
4921	1088936	17256
4922	1089160	17035
4923	1089375	16814
4924	1089592	16592
4925	1089858	16372
4926	1090096	16151
4927	1090341	15930
4928	1090569	15709
4929	1090777	15487
4930	1091017	15266
4931	1091252	15045
4932	1091478	14824
4933	1091701	14603
4934	1091923	14381
4935	1092156	14160
4936	1092385	13939
4937	1092599	13718
4938	1092815	13497
4939	1093038	13275
4940	1093281	13054
4941	1093508	12833
4942	1093740	12612
4943	1093962	12391
4944	1094185	12169
4945	1094413	11948
4946	1094663	11727
4947	1094886	11506
4948	1095114	11285
4949	1095342	11064
4950	1095588	10843
4951	1095857	10622
4952	1096092	10401
4953	1096326	10179
4954	1096544	9958
4955	1096759	9737
4956	1096990	9515
4957	1097210	9294
4958	1097457	9073
4959	1097667	8852
4960	1097903	8630
4961	1098140	8409
4962	1098354	8188
4963	1098583	7967
4964	1098802	7745
4965	1099050	7524
4966	1099279	7303
4967	1099501	7082
4968	1099719	6860
4969	1099941	6639
4970	1100203	6418
4971	1100416	6197
4972	1100639	5975
4973	1100880	5754
4974	1101107	5533
4975	1101332	5311
4976	1101551	5090
4977	1101791	4869
4978	1102006	4647
4979	1102239	4426
4980	1102476	4205
4981	1102690	3984
4982	1102900	3762
4983	1103120	3541
4984	1103344	3319
4985	1103581	3098
4986	1103800	2877
4987	1104024	2656
4988	1104247	2434
4989	1104485	2213
4990	1104734	1992
4991	1104969	1770
4992	1105192	1549
4993	1105411	1328
4994	1105630	1106
4995	1105855	885
4996	1106079	664
4997	1106307	442
4998	1106527	221
4999	1106767	0
